state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,26,4.333333333333333,0.9961101197090878,0.996729655948075
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,27,4.5,0.9943872816782633,0.9952833580902283
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,28,4.666666666666666,0.9928790266333636,0.9940169850136797
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,29,4.833333333333333,0.9916425070716713,0.9929786181450551
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,30,5.0,0.9907244333561263,0.9922075778406987
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,31,5.166666666666666,0.9901594015323009,0.9917330007305611
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,32,5.333333333333333,0.9899686678804971,0.9915727947395282
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,33,5.5,0.990159401532302,0.9917330007305629
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,34,5.666666666666666,0.9907244333561284,0.9922075778407019
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,35,5.833333333333333,0.9916425070716746,0.9929786181450596
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,36,6.0,0.9928790266333679,0.9940169850136857
