state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,35,0.875,10.009237553462235,10.000845470871885
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,36,0.9,10.00950986309734,10.000870498635267
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,37,0.925,10.009723431438657,10.000890126795861
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,38,0.9500000000000001,10.009876933737,10.00090423414105
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,39,0.9750000000000001,10.00996941771838,10.000912733548992
nonminimal-a10-beta0__N0040__Aminus_0p01,nonminimal-a10-beta0__N0040__Aplus_0p01,nonminimal-a10-beta0,40,-0.01,40,1.0,10.010000309600384,10.000915572529328
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,0,0.0,9.99500007647448,9.999538573467692
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,1,0.025,9.99501547352648,9.999539991748001
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,2,0.05,9.995061570054766,9.999544237852199
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,3,0.07500000000000001,9.995138082752199,9.99955128562377
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,4,0.1,9.995244541356959,9.999561091647134
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,5,0.125,9.995380291515856,9.999573595514427
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,6,0.15000000000000002,9.99554449876949,9.999588720196718
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,7,0.17500000000000002,9.995736153635853,9.999606372517398
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,8,0.2,9.995954077762578,9.99962644372488
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,9,0.225,9.996196931111605,9.999648810161089
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,10,0.25,9.996463220134,9.9996733340217
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,11,0.275,9.996751306886601,9.999699864203492
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,12,0.30000000000000004,9.997059419036583,9.999728237233606
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,13,0.325,9.997385660694531,9.999758278275092
