state_id,reflection_partner_id,case,mesh,requested_amplitude,measured_amplitude,chi,chi_star_disc,chi_star_continuum,alpha_n0,beta_n0,theory_c2,point_c2,delta_chi,delta_chi_over_amplitude_squared,solver_success,function_evaluations,system_residual_max,full_stationary_residual_max,elliptic_residual_max,amplitude_error,mass_constraint_error,u_min,v_min,sensitivity_denominator_min
minimal-m1-g1__N0080__Aminus_0p01,minimal-m1-g1__N0080__Aplus_0p01,minimal-m1-g1,80,-0.01,-0.00999999999999999,21.73686429031811,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9205282524481504,0.00019205282524481504,1.9205282524481504,True,89,3.547162563677375e-12,3.547162563677375e-12,2.468913962161423e-12,1.0408340855860843e-17,0.0,0.9900325217228355,0.999080700993071,1.999080700993071
minimal-m1-g1__N0080__Aminus_0p005,minimal-m1-g1__N0080__Aplus_0p005,minimal-m1-g1,80,-0.005,-0.0049999999999999975,21.736720250381854,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9205155595614087,4.801288898903522e-05,1.9205155595614087,True,88,2.2595120219293108e-12,2.2595120219293108e-12,3.759881295195555e-12,2.6020852139652106e-18,0.0,0.9950081414324135,0.9995401493605058,1.9995401493605058
minimal-m1-g1__N0080__Aminus_0p0025,minimal-m1-g1__N0080__Aplus_0p0025,minimal-m1-g1,80,-0.0025,-0.002500000000000001,21.73668424118779,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9205911877406834,1.2003694923379271e-05,1.9205911877406834,True,87,2.6615654125095034e-11,2.6615654125095034e-11,2.6683100173841012e-12,-8.673617379884035e-19,-1.1102230246251565e-16,0.9975020367379371,0.9997700243506941,1.9997700243506942
minimal-m1-g1__N0080__Aplus_0p0025,minimal-m1-g1__N0080__Aminus_0p0025,minimal-m1-g1,80,0.0025,0.002499999999999996,21.73668424001083,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9204028745889445,1.2002517966180903e-05,1.9204028745889445,True,87,2.7146479508743937e-11,2.7146479508743937e-11,3.1097346919750635e-12,-3.903127820947816e-18,2.220446049250313e-16,0.9975020367379318,0.9997700243506814,1.9997700243506813
minimal-m1-g1__N0080__Aplus_0p005,minimal-m1-g1__N0080__Aminus_0p005,minimal-m1-g1,80,0.005,0.005000000000000005,21.736720249771214,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9204911339443242,4.8012278348608106e-05,1.9204911339443242,True,92,1.9290818942252486e-12,1.9290818942252486e-12,3.1941116418465754e-12,5.204170427930421e-18,-1.1102230246251565e-16,0.9950081414324147,0.9995401493604935,1.9995401493604934
minimal-m1-g1__N0080__Aplus_0p01,minimal-m1-g1__N0080__Aminus_0p01,minimal-m1-g1,80,0.01,0.009999999999999983,21.73686429000427,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9205251140519408,0.00019205251140519408,1.9205251140519408,True,91,2.7697288906836093e-12,2.7697288906836093e-12,3.3288927170360694e-12,-1.734723475976807e-17,0.0,0.9900325217228277,0.9990807009930576,1.9990807009930576
minimal-m1-g1__N0080__Aplus_0p02,minimal-m1-g1__N0080__Aminus_0p02,minimal-m1-g1,80,0.02,0.02,21.737440485333867,21.736672237492865,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9206196025045585,0.0007682478410018234,1.9206196025045585,True,89,1.4985616914042765e-11,1.4985616914042765e-11,2.949862576429041e-12,0.0,0.0,0.9801297371661593,0.9981630081736431,1.998163008173643
minimal-m1-g1__N0160__Aminus_0p02,minimal-m1-g1__N0160__Aplus_0p02,minimal-m1-g1,160,-0.02,-0.020000000000000004,21.73934363243488,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9224896904557198,0.0007689958761822879,1.9224896904557198,True,169,6.414313524771842e-11,6.414313524771842e-11,9.878542428509718e-12,-3.469446951953614e-18,0.0,0.9801297240504147,0.9981631676834682,1.9981631676834684
minimal-m1-g1__N0160__Aminus_0p01,minimal-m1-g1__N0160__Aplus_0p01,minimal-m1-g1,160,-0.01,-0.00999999999999999,21.73876687549033,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.92238931632005,0.000192238931632005,1.92238931632005,True,170,8.786305016883489e-12,8.786305016883489e-12,1.3810952381732022e-11,1.0408340855860843e-17,0.0,0.9900325184248165,0.9990807811297912,1.9990807811297913
minimal-m1-g1__N0160__Aminus_0p005,minimal-m1-g1__N0160__Aplus_0p005,minimal-m1-g1,160,-0.005,-0.004999999999999997,21.738622694313065,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9223101746490556,4.805775436622639e-05,1.9223101746490556,True,169,9.90444705417648e-12,9.90444705417648e-12,1.0611733713972171e-11,3.469446951953614e-18,0.0,0.9950081406055004,0.9995401895246987,1.9995401895246987
minimal-m1-g1__N0160__Aminus_0p0025,minimal-m1-g1__N0160__Aplus_0p0025,minimal-m1-g1,160,-0.0025,-0.002499999999999992,21.738586648085963,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9218443623003623,1.2011527264377264e-05,1.9218443623003623,True,169,1.1751571937779204e-11,1.1751571937779204e-11,1.2779111102645402e-11,8.239936510889834e-18,0.0,0.9975020365308973,0.9997700444567821,1.999770044456782
minimal-m1-g1__N0160__Aplus_0p0025,minimal-m1-g1__N0160__Aminus_0p0025,minimal-m1-g1,160,0.0025,0.0025000000000000066,21.738586654653627,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9228951884997514,1.2018094928123446e-05,1.9228951884997514,True,168,6.411426944907817e-11,6.411426944907817e-11,1.2807310767470881e-11,6.5052130349130266e-18,0.0,0.9975020365309344,0.9997700444568535,1.9997700444568536
minimal-m1-g1__N0160__Aplus_0p005,minimal-m1-g1__N0160__Aminus_0p005,minimal-m1-g1,160,0.005,0.004999999999999993,21.738622697572115,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9224405366458086,4.8061013416145215e-05,1.9224405366458086,True,168,6.763867244075072e-11,6.763867244075072e-11,1.368860580441833e-11,-6.938893903907228e-18,0.0,0.9950081406055281,0.9995401895247693,1.9995401895247693
minimal-m1-g1__N0160__Aplus_0p01,minimal-m1-g1__N0160__Aminus_0p01,minimal-m1-g1,160,0.01,0.010000000000000009,21.7387668771106,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9224055190036893,0.00019224055190036893,1.9224055190036893,True,170,1.0800804695065835e-11,1.0800804695065835e-11,9.921841126470099e-12,8.673617379884035e-18,0.0,0.9900325184248469,0.9990807811298615,1.9990807811298614
minimal-m1-g1__N0160__Aplus_0p02,minimal-m1-g1__N0160__Aminus_0p02,minimal-m1-g1,160,0.02,0.020000000000000004,21.739343633254503,21.7385746365587,21.739208802178716,0.4540001658248124,0.8730377411877027,1.9229899169785474,1.9224917395099794,0.0007689966958039918,1.9224917395099794,True,169,6.222786175236195e-11,6.222786175236195e-11,9.838130310413362e-12,3.469446951953614e-18,0.0,0.9801297240504447,0.99816316768354,1.9981631676835399
minimal-m2-g2__N0040__Aminus_0p02,minimal-m2-g2__N0040__Aplus_0p02,minimal-m2-g2,40,-0.02,-0.02000000000000001,10.864060249054635,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795123395996754,-0.00047180493583987015,-1.1795123395996754,True,48,2.690556111240028e-12,2.690556111240028e-12,7.371880883511039e-13,-1.0408340855860843e-17,0.0,0.9802930384763701,0.9965373140815293,1.9965373140815292
minimal-m2-g2__N0040__Aminus_0p01,minimal-m2-g2__N0040__Aplus_0p01,minimal-m2-g2,40,-0.01,-0.009999999999999993,10.86441410121593,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795277454496045,-0.00011795277454496045,-1.1795277454496045,True,143,6.191921975151615e-13,6.191921975151615e-13,7.975842208907125e-13,6.938893903907228e-18,0.0,0.9900738471134237,0.9982139835881759,1.998213983588176
minimal-m2-g2__N0040__Aminus_0p005,minimal-m2-g2__N0040__Aplus_0p005,minimal-m2-g2,40,-0.005,-0.0049999999999999845,10.86450256569548,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795317998064547,-2.9488294995161368e-05,-1.1795317998064547,True,57,6.419170750504577e-13,6.419170750504577e-13,6.480371794737039e-13,1.5612511283791264e-17,0.0,0.9950185360411781,0.9990932935163749,1.999093293516375
minimal-m2-g2__N0040__Aminus_0p0025,minimal-m2-g2__N0040__Aplus_0p0025,minimal-m2-g2,40,-0.0025,-0.002500000000000007,10.864524681885907,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795367308309324,-7.372104567693327e-06,-1.1795367308309324,True,47,3.1512986664594678e-12,3.1512986664594678e-12,6.848965838912591e-13,-6.938893903907228e-18,2.220446049250313e-16,0.9975046433454539,0.9995432182035647,1.9995432182035646
minimal-m2-g2__N0040__Aplus_0p0025,minimal-m2-g2__N0040__Aminus_0p0025,minimal-m2-g2,40,0.0025,0.002499999999999983,10.864524681929982,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795296788363885,-7.372060492727428e-06,-1.1795296788363885,True,47,4.520251360717875e-12,4.520251360717875e-12,7.465139617579553e-13,-1.691355389077387e-17,-3.3306690738754696e-16,0.9975046433454506,0.9995432182035653,1.9995432182035653
minimal-m2-g2__N0040__Aplus_0p005,minimal-m2-g2__N0040__Aminus_0p005,minimal-m2-g2,40,0.005,0.005000000000000011,10.864502565715208,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795310106776924,-2.948827526694231e-05,-1.1795310106776924,True,96,4.397090330732212e-13,4.397090330732212e-13,6.492584248007915e-13,1.1275702593849246e-17,-1.1102230246251565e-16,0.9950185360411786,0.9990932935163753,1.9990932935163754
minimal-m2-g2__N0040__Aplus_0p01,minimal-m2-g2__N0040__Aminus_0p01,minimal-m2-g2,40,0.01,0.009999999999999995,10.864414101225712,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795276476256333,-0.00011795276476256333,-1.1795276476256333,True,144,5.583380979778951e-13,5.583380979778951e-13,6.392664175791651e-13,-5.204170427930421e-18,0.0,0.990073847113424,0.9982139835881779,1.9982139835881778
minimal-m2-g2__N0040__Aplus_0p02,minimal-m2-g2__N0040__Aminus_0p02,minimal-m2-g2,40,0.02,0.01999999999999999,10.864060249060035,10.864532053990475,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1795123260993634,-0.00047180493043974536,-1.1795123260993634,True,48,4.174161016834432e-12,4.174161016834432e-12,7.718270467194088e-13,-1.0408340855860843e-17,0.0,0.9802930384763676,0.99653731408153,1.9965373140815301
minimal-m2-g2__N0080__Aminus_0p02,minimal-m2-g2__N0080__Aplus_0p02,minimal-m2-g2,80,-0.02,-0.020000000000000004,10.867873600431723,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1562957867727874,-0.000462518314709115,-1.1562957867727874,True,88,1.6505685707102202e-11,1.6505685707102202e-11,3.4592329001270627e-12,-3.469446951953614e-18,0.0,0.9802928793052982,0.9965385661738884,1.9965385661738884
minimal-m2-g2__N0080__Aminus_0p01,minimal-m2-g2__N0080__Aplus_0p01,minimal-m2-g2,80,-0.01,-0.010000000000000002,10.868220486920865,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1563182556706408,-0.00011563182556706408,-1.1563182556706408,True,265,1.8456070005612446e-12,2.1993171173129156e-12,4.2654768606098514e-12,-1.734723475976807e-18,0.0,0.990073806693458,0.9982146186315061,1.998214618631506
minimal-m2-g2__N0080__Aminus_0p005,minimal-m2-g2__N0080__Aplus_0p005,minimal-m2-g2,80,-0.005,-0.005000000000000006,10.868307210711157,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1563214110310582,-2.8908035275776456e-05,-1.1563214110310582,True,89,2.849630253987101e-12,2.849630253987101e-12,3.680167282027469e-12,-6.071532165918825e-18,-1.1102230246251565e-16,0.995018525854359,0.9990936133397935,1.9990936133397934
minimal-m2-g2__N0080__Aminus_0p0025,minimal-m2-g2__N0080__Aplus_0p0025,minimal-m2-g2,80,-0.0025,-0.002500000000000011,10.868328891860864,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.156301690912187,-7.226885568201169e-06,-1.156301690912187,True,87,1.0486923829322592e-11,1.0486923829322592e-11,2.4786839247781245e-12,-1.0842021724855044e-17,-1.1102230246251565e-16,0.9975046407883239,0.9995433786978336,1.9995433786978336
minimal-m2-g2__N0080__Aplus_0p0025,minimal-m2-g2__N0080__Aminus_0p0025,minimal-m2-g2,80,0.0025,0.0025000000000000035,10.868328891560383,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1563497679389911,-7.227186049618695e-06,-1.1563497679389911,True,87,1.2698158496915468e-11,1.2698158496915468e-11,2.8621549574836536e-12,3.469446951953614e-18,2.220446049250313e-16,0.9975046407883229,0.9995433786978212,1.9995433786978212
minimal-m2-g2__N0080__Aplus_0p005,minimal-m2-g2__N0080__Aminus_0p005,minimal-m2-g2,80,0.005,0.005000000000000005,10.868307210565012,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1563272568082539,-2.8908181420206347e-05,-1.1563272568082539,True,175,7.072571694966001e-12,7.072571694966001e-12,3.048450381015755e-12,5.204170427930421e-18,2.220446049250313e-16,0.9950185258543583,0.9990936133397812,1.9990936133397812
minimal-m2-g2__N0080__Aplus_0p01,minimal-m2-g2__N0080__Aminus_0p01,minimal-m2-g2,80,0.01,0.009999999999999997,10.868220486844232,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.156319022008745,-0.00011563190220087449,-1.156319022008745,True,89,7.783114430726101e-12,7.783114430726101e-12,3.4485747590906612e-12,-3.469446951953614e-18,-3.3306690738754696e-16,0.9900738066934595,0.9982146186314932,1.998214618631493
minimal-m2-g2__N0080__Aplus_0p02,minimal-m2-g2__N0080__Aminus_0p02,minimal-m2-g2,80,0.02,0.020000000000000007,10.867873600395452,10.868336118746432,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1562958774513632,-0.0004625183509805453,-1.1562958774513632,True,88,1.6021628468365634e-11,1.6021628468365634e-11,3.0335733924857777e-12,6.938893903907228e-18,0.0,0.9802928793052982,0.9965385661738766,1.9965385661738766
minimal-m2-g2__N0160__Aminus_0p02,minimal-m2-g2__N0160__Aplus_0p02,minimal-m2-g2,160,-0.02,-0.020000000000000004,10.868827122464847,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.150489536256849,-0.0004601958145027396,-1.150489536256849,True,168,5.5894178174753506e-11,5.5894178174753506e-11,1.042765873648932e-11,-3.469446951953614e-18,0.0,0.9802928395698437,0.9965388791322276,1.9965388791322276
minimal-m2-g2__N0160__Aminus_0p01,minimal-m2-g2__N0160__Aplus_0p01,minimal-m2-g2,160,-0.01,-0.009999999999999995,10.869172266677117,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1505160223279631,-0.00011505160223279631,-1.1505160223279631,True,169,1.2314038677629924e-11,1.2314038677629924e-11,1.0932366123483916e-11,5.204170427930421e-18,-1.1102230246251565e-16,0.9900737966032173,0.9982147773563972,1.9982147773563972
minimal-m2-g2__N0160__Aminus_0p005,minimal-m2-g2__N0160__Aplus_0p005,minimal-m2-g2,160,-0.005,-0.004999999999999999,10.869258554865416,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1505365573327708,-2.876341393331927e-05,-1.1505365573327708,True,337,8.8662410746565e-12,8.8662410746565e-12,9.982459303614633e-12,8.673617379884035e-19,0.0,0.9950185233113887,0.9990936932766912,1.9990936932766912
minimal-m2-g2__N0160__Aminus_0p0025,minimal-m2-g2__N0160__Aplus_0p0025,minimal-m2-g2,160,-0.0025,-0.002500000000000015,10.869280126700321,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1506526445259624,-7.191579028287265e-06,-1.1506526445259624,True,167,6.550794628967793e-11,6.550794628967793e-11,1.2712053631958042e-11,-1.474514954580286e-17,0.0,0.9975046401499643,0.9995434188116071,1.9995434188116072
minimal-m2-g2__N0160__Aplus_0p0025,minimal-m2-g2__N0160__Aminus_0p0025,minimal-m2-g2,160,0.0025,0.0024999999999999927,10.869280128323508,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.150392934619049,-7.189955841369056e-06,-1.150392934619049,True,172,1.579535113815922e-11,1.579535113815922e-11,1.1637579788725816e-11,-7.37257477290143e-18,0.0,0.9975046401499854,0.9995434188116773,1.9995434188116774
minimal-m2-g2__N0160__Aplus_0p005,minimal-m2-g2__N0160__Aminus_0p005,minimal-m2-g2,160,0.005,0.005,10.869258555688877,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.150503618916332,-2.87625904729083e-05,-1.150503618916332,True,169,3.268163517589073e-11,3.268163517589073e-11,9.960920976936904e-12,0.0,0.0,0.9950185233114016,0.9990936932767626,1.9990936932767625
minimal-m2-g2__N0160__Aplus_0p01,minimal-m2-g2__N0160__Aminus_0p01,minimal-m2-g2,160,0.01,0.009999999999999995,10.86917226708696,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1505119238996997,-0.00011505119238996997,-1.1505119238996997,True,169,3.0115909765981996e-11,3.0115909765981996e-11,1.1773804153847323e-11,-5.204170427930421e-18,0.0,0.9900737966032307,0.998214777356469,1.998214777356469
minimal-m2-g2__N0160__Aplus_0p02,minimal-m2-g2__N0160__Aminus_0p02,minimal-m2-g2,160,0.02,0.019999999999999987,10.868827122671252,10.86928731827935,10.869604401089358,0.9080003316496248,-1.0429176776256086,-1.1485873311641532,-1.1504890202429507,-0.0004601956080971803,-1.1504890202429507,True,168,7.07711667047306e-11,7.07711667047306e-11,8.966050124570302e-12,-1.3877787807814457e-17,-1.1102230246251565e-16,0.9802928395698578,0.9965388791322985,1.9965388791322987
