state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,37,4.9025,0.9910701699379252,0.9925472600363666
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,38,5.035,0.9904808303071014,0.9920524593030648
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,39,5.1675,0.9901216716794348,0.9917507805518201
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p01,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p01,xover-m05-g2-L5p3-n2-beta0,40,-0.01,40,5.3,0.9900010211376471,0.9916494160818597
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,0,0.0,0.9950002833571389,0.9958312063900483
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,1,0.1325,0.9950612221610111,0.9958821690457
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,2,0.265,0.9952425830836853,0.996033822644794
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,3,0.3975,0.9955400311588223,0.9962824924932878
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,4,0.53,0.995946446078315,0.9966221482895298
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,5,0.6625000000000001,0.9964520778376129,0.997044543616755
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,6,0.795,0.9970447619255303,0.9975394076360636
